file,entry_id,size,size_ok,bbox_coverage,density_ok,clearspace_required,clearspace_ink_ratio,clearspace_ok,status
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-10_base_1254x627.png,G-10,1254x627,true,0.647,true,false,0.0247,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-11_base_1254x627.png,G-11,1254x627,true,0.556,true,false,0.0092,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-12_base_1254x627.png,G-12,1254x627,true,0.814,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-13_base_1254x627.png,G-13,1254x627,true,0.649,true,false,0.0008,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-14_base_1254x627.png,G-14,1254x627,true,0.724,true,false,0.0117,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-15_base_1254x627.png,G-15,1254x627,true,0.751,true,false,0.0215,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-16_base_1254x627.png,G-16,1254x627,true,0.754,true,false,0.0215,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-17_base_1254x627.png,G-17,1254x627,true,0.713,true,false,0.0269,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-18_base_1254x627.png,G-18,1254x627,true,0.517,true,false,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-19_base_1254x627.png,G-19,1254x627,true,0.552,true,false,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-2_base_1254x627.png,G-2,1254x627,true,0.774,true,false,0.0240,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-20_base_1254x627.png,G-20,1254x627,true,0.763,true,false,0.0549,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-21_base_1254x627.png,G-21,1254x627,true,0.803,true,false,0.0738,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-3_base_1254x627.png,G-3,1254x627,true,0.636,true,false,0.0089,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-4_base_1254x627.png,G-4,1254x627,true,0.633,true,false,0.0308,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-5_base_1254x627.png,G-5,1254x627,true,0.648,true,false,0.0293,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-6_base_1254x627.png,G-6,1254x627,true,0.896,true,false,0.0651,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-7_base_1254x627.png,G-7,1254x627,true,0.746,true,false,0.0158,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-8_base_1254x627.png,G-8,1254x627,true,0.690,true,false,0.0013,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-012\G-9_base_1254x627.png,G-9,1254x627,true,0.749,true,false,0.0518,true,pass
