file,entry_id,size,size_ok,bbox_coverage,density_ok,clearspace_required,clearspace_ink_ratio,clearspace_ok,status
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-33_base_1254x627.png,J-33,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-40_base_1254x627.png,J-40,1254x627,true,1.000,true,false,0.0683,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-41_base_1254x627.png,J-41,1254x627,true,1.000,true,false,0.0718,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-42_base_1254x627.png,J-42,1254x627,true,1.000,true,false,0.0608,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-43_base_1254x627.png,J-43,1254x627,true,1.000,true,false,0.0476,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-50_base_1254x627.png,J-50,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-51_base_1254x627.png,J-51,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-52_base_1254x627.png,J-52,1254x627,true,1.000,true,false,0.0761,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-53_base_1254x627.png,J-53,1254x627,true,1.000,true,false,0.0918,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-54_base_1254x627.png,J-54,1254x627,true,1.000,true,false,0.0533,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-55_base_1254x627.png,J-55,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-56_base_1254x627.png,J-56,1254x627,true,1.000,true,false,0.0752,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-62_base_1254x627.png,J-62,1254x627,true,1.000,true,false,0.0610,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-70_base_1254x627.png,J-70,1254x627,true,1.000,true,false,0.0679,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-71_base_1254x627.png,J-71,1254x627,true,1.000,true,false,0.0812,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-72_base_1254x627.png,J-72,1254x627,true,1.000,true,false,0.1239,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-73_base_1254x627.png,J-73,1254x627,true,1.000,true,false,0.0777,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-74_base_1254x627.png,J-74,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-75_base_1254x627.png,J-75,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-017\J-76_base_1254x627.png,J-76,1254x627,true,1.000,true,false,0.0552,true,pass
