file,entry_id,size,size_ok,bbox_coverage,density_ok,clearspace_required,clearspace_ink_ratio,clearspace_ok,status
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-100_base_1254x627.png,F-100,1254x627,true,0.822,true,false,0.0951,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-101_base_1254x627.png,F-101,1254x627,true,0.723,true,false,0.0353,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-102_base_1254x627.png,F-102,1254x627,true,0.622,true,false,0.0215,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-103_base_1254x627.png,F-103,1254x627,true,0.650,true,false,0.0180,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-104_base_1254x627.png,F-104,1254x627,true,0.683,true,false,0.0393,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-110_base_1254x627.png,F-110,1254x627,true,0.684,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-111_base_1254x627.png,F-111,1254x627,true,0.678,true,false,0.0139,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-120_base_1254x627.png,F-120,1254x627,true,0.677,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-121_base_1254x627.png,F-121,1254x627,true,0.734,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-122_base_1254x627.png,F-122,1254x627,true,0.754,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-80_base_1254x627.png,F-80,1254x627,true,0.696,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-81_base_1254x627.png,F-81,1254x627,true,0.737,true,false,0.0653,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-82_base_1254x627.png,F-82,1254x627,true,0.613,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-83_base_1254x627.png,F-83,1254x627,true,0.723,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-84_base_1254x627.png,F-84,1254x627,true,0.754,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-85_base_1254x627.png,F-85,1254x627,true,0.636,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-86_base_1254x627.png,F-86,1254x627,true,0.719,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-87_base_1254x627.png,F-87,1254x627,true,0.696,true,false,0.0205,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-90_base_1254x627.png,F-90,1254x627,true,0.708,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-010\F-91_base_1254x627.png,F-91,1254x627,true,0.727,true,false,0.0141,true,pass
