file,entry_id,size,size_ok,bbox_coverage,density_ok,clearspace_required,clearspace_ink_ratio,clearspace_ok,status
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-1_base_1254x627.png,J-1,1254x627,true,1.000,true,false,0.0549,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-10_base_1254x627.png,J-10,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-11_base_1254x627.png,J-11,1254x627,true,1.000,true,false,0.0863,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-12_base_1254x627.png,J-12,1254x627,true,1.000,true,false,0.0482,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-13_base_1254x627.png,J-13,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-14_base_1254x627.png,J-14,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-15_base_1254x627.png,J-15,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-16_base_1254x627.png,J-16,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-17_base_1254x627.png,J-17,1254x627,true,1.000,true,false,0.0677,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-18_base_1254x627.png,J-18,1254x627,true,1.000,true,false,0.1414,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-19_base_1254x627.png,J-19,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-2_base_1254x627.png,J-2,1254x627,true,1.000,true,false,0.0767,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-20_base_1254x627.png,J-20,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-21_base_1254x627.png,J-21,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-22_base_1254x627.png,J-22,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-23_base_1254x627.png,J-23,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-3_base_1254x627.png,J-3,1254x627,true,1.000,true,false,0.1491,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-31_base_1254x627.png,J-31,1254x627,true,1.000,true,false,0.0460,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-32_base_1254x627.png,J-32,1254x627,true,1.000,true,false,0.0552,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-016\J-4_base_1254x627.png,J-4,1254x627,true,1.000,true,false,0.2702,true,pass
