file,entry_id,size,size_ok,bbox_coverage,density_ok,clearspace_required,clearspace_ink_ratio,clearspace_ok,status
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-1_base_1254x627.png,D-1,1254x627,true,0.753,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-10_base_1254x627.png,D-10,1254x627,true,0.799,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-11_base_1254x627.png,D-11,1254x627,true,0.793,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-12_base_1254x627.png,D-12,1254x627,true,0.823,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-13_base_1254x627.png,D-13,1254x627,true,0.677,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-14_base_1254x627.png,D-14,1254x627,true,0.742,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-2_base_1254x627.png,D-2,1254x627,true,0.737,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-20_base_1254x627.png,D-20,1254x627,true,0.792,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-21_base_1254x627.png,D-21,1254x627,true,0.707,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-22_base_1254x627.png,D-22,1254x627,true,0.780,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-23_base_1254x627.png,D-23,1254x627,true,0.804,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-24_base_1254x627.png,D-24,1254x627,true,0.788,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-25_base_1254x627.png,D-25,1254x627,true,0.754,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-26_base_1254x627.png,D-26,1254x627,true,0.823,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-3_base_1254x627.png,D-3,1254x627,true,0.690,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-30_base_1254x627.png,D-30,1254x627,true,0.713,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-35_base_1254x627.png,D-35,1254x627,true,0.777,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-4_base_1254x627.png,D-4,1254x627,true,0.644,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-40_base_1254x627.png,D-40,1254x627,true,0.886,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-005\D-41_base_1254x627.png,D-41,1254x627,true,0.799,true,true,0.0000,true,pass
