file,entry_id,size,size_ok,bbox_coverage,density_ok,clearspace_required,clearspace_ink_ratio,clearspace_ok,status
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-37_base_1254x627.png,F-37,1254x627,true,0.622,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-38_base_1254x627.png,F-38,1254x627,true,0.741,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-40_base_1254x627.png,F-40,1254x627,true,0.767,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-41_base_1254x627.png,F-41,1254x627,true,0.752,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-42_base_1254x627.png,F-42,1254x627,true,0.707,true,false,0.0193,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-44_base_1254x627.png,F-44,1254x627,true,0.749,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-50_base_1254x627.png,F-50,1254x627,true,0.751,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-51_base_1254x627.png,F-51,1254x627,true,0.712,true,false,0.0455,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-52_base_1254x627.png,F-52,1254x627,true,0.775,true,false,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-53_base_1254x627.png,F-53,1254x627,true,0.747,true,false,0.0417,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-54_base_1254x627.png,F-54,1254x627,true,0.768,true,false,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-55_base_1254x627.png,F-55,1254x627,true,0.665,true,false,0.0154,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-56_base_1254x627.png,F-56,1254x627,true,0.793,true,false,0.0111,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-57_base_1254x627.png,F-57,1254x627,true,0.857,true,false,0.0364,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-58_base_1254x627.png,F-58,1254x627,true,0.733,true,false,0.0374,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-59_base_1254x627.png,F-59,1254x627,true,0.734,true,false,0.0333,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-60_base_1254x627.png,F-60,1254x627,true,0.733,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-61_base_1254x627.png,F-61,1254x627,true,0.702,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-62_base_1254x627.png,F-62,1254x627,true,0.723,true,true,0.0000,true,pass
D:\dev\VibeCodingDictionary\assets\ponchi\experiments\batches\ponchi-batch-009\F-71_base_1254x627.png,F-71,1254x627,true,0.618,true,false,0.0268,true,pass
